"id";"data_inversa";"dia_semana";"horario";"uf";"br";"km";"municipio";"causa_acidente";"tipo_acidente";"classificacao_acidente";"fase_dia";"sentido_via";"condicao_metereologica";"tipo_pista";"tracado_via";"uso_solo";"pessoas";"mortos";"feridos_leves";"feridos_graves";"ilesos";"ignorados";"feridos";"veiculos";"latitude";"longitude";"regional";"delegacia";"uop"
751467;2026-02-10;"terça-feira";"21:10:00";"RJ";101;318;"SAO GONCALO";"Demais falhas mecânicas ou elétricas";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;1;-22,84153475;-43,09667156;"SPRF-RJ";"DEL02-RJ";"UOP02-DEL02-RJ"
751469;2026-02-10;"terça-feira";"21:35:00";"TO";153;8;"XAMBIOA";"Animais na Pista";"Atropelamento de Animal";"Com Vítimas Fatais";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";1;1;0;0;0;0;0;1;-6,45483;-48,50372;"SPRF-TO";"DEL02-TO";"UOP01-DEL02-TO"
751471;2026-02-10;"terça-feira";"21:40:00";"MG";381;257;"CORONEL FABRICIANO";"Retorno proibido";"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Chuva";"Simples";"Curva";"Sim";3;0;1;0;2;0;1;2;-19,532399;-42,599685;"SPRF-MG";"DEL03-MG";"UOP01-DEL03-MG"
751472;2026-02-10;"terça-feira";"20:02:00";"BA";407;226;"CAPIM GROSSO";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";2;0;0;1;0;1;1;2;-11,368946;-40,012658;"SPRF-BA";"DEL04-BA";"UOP02-DEL04-BA"
751473;2026-02-10;"terça-feira";"21:50:00";"RS";285;123,5;"VACARIA";"Iluminação deficiente";"Colisão com objeto";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";2;0;0;0;2;0;0;1;-28,49573;-50,95324;"SPRF-RS";"DEL05-RS";"UOP03-DEL05-RS"
751474;2026-02-10;"terça-feira";"23:45:00";"SP";116;194;"SANTA ISABEL";"Reação tardia ou ineficiente do condutor";"Saída de leito carroçável";"Sem Vítimas";"Plena Noite";"Crescente";"Garoa/Chuvisco";"Dupla";"Reta";"Não";1;0;0;0;0;1;0;1;-23,38582195;-46,26935768;"SPRF-SP";"DEL01-SP";"UOP01-DEL01-SP"
751476;2026-02-10;"terça-feira";"23:00:00";"SP";116;128;"CACAPAVA";"Animais na Pista";"Atropelamento de Animal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Chuva";"Dupla";"Reta";"Sim";3;0;0;2;1;0;2;2;-23,1123047;-45,70593193;"SPRF-SP";"DEL02-SP";"UOP02-DEL02-SP"
751479;2026-02-10;"terça-feira";"22:04:00";"MT";70;515,1;"VARZEA GRANDE";"Ausência de reação do condutor";"Colisão frontal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Chuva";"Simples";"Reta";"Sim";2;0;2;0;0;0;2;2;-15,705488;-56,145945;"SPRF-MT";"DEL01-MT";"UOP02-DEL01-MT"
751480;2026-02-11;"quarta-feira";"00:04:00";"PE";408;82;"SAO LOURENCO DA MATA";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Fatais";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";3;1;1;0;0;1;1;2;-7,99094;-35,0739;"SPRF-PE";"DEL01-PE";"UOP01-DEL01-PE"
751481;2026-02-11;"quarta-feira";"00:50:00";"MG";40;557;"NOVA LIMA";"Objeto estático sobre o leito carroçável";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Curva";"Sim";3;0;0;1;2;0;1;2;-20,107738;-43,974685;"SPRF-MG";"DEL01-MG";"UOP02-DEL01-MG"
751486;2026-02-11;"quarta-feira";"03:20:00";"SE";101;115;"ITAPORANGA DAJUDA";"Condutor Dormindo";"Colisão com objeto";"Sem Vítimas";"Plena Noite";"Decrescente";"Garoa/Chuvisco";"Dupla";"Curva;Declive";"Não";1;0;0;0;1;0;0;1;-11,00933;-37,30964;"SPRF-SE";"DEL02-SE";"UOP01-DEL02-SE"
751487;2026-02-11;"quarta-feira";"01:41:00";"BA";20;139;"SAO DESIDERIO";"Acumulo de água sobre o pavimento";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Chuva";"Simples";"Reta";"Não";45;0;11;11;23;0;22;1;-12,72465;-45,937775;"SPRF-BA";"DEL10-BA";"UOP01-DEL10-BA"
751488;2026-02-11;"quarta-feira";"04:00:00";"BA";235;13,2;"PEDRO ALEXANDRE";"Ingestão de álcool pelo condutor";"Queda de ocupante de veículo";"Com Vítimas Fatais";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";2;1;0;0;0;1;0;2;-10,235873;-37,816182;"SPRF-SE";"DEL01-SE";"UOP02-DEL01-SE"
751490;2026-02-11;"quarta-feira";"05:25:00";"SP";153;174,1;"LINS";"Desrespeitar a preferência no cruzamento";"Colisão transversal";"Com Vítimas Feridas";"Amanhecer";"Crescente";"Garoa/Chuvisco";"Simples";"Interseção de Vias";"Não";2;0;1;0;1;0;1;2;-21,63365429;-49,7878933;"SPRF-SP";"DEL07-SP";"UOP01-DEL07-SP"
751492;2026-02-11;"quarta-feira";"05:35:00";"PE";232;4,9;"RECIFE";"Ausência de reação do condutor";"Colisão com objeto";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Aclive;Curva;Viaduto";"Sim";2;0;1;0;0;1;1;1;-8,06612;-34,94088;"SPRF-PE";"DEL01-PE";"UOP01-DEL01-PE"
751495;2026-02-11;"quarta-feira";"06:58:00";"SC";280;119;"SAO BENTO DO SUL";"Ausência de reação do condutor";"Atropelamento de Animal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";1;0;1;0;0;0;1;1;-26,26417;-49,4369;"SPRF-SC";"DEL06-SC";"UOP03-DEL06-SC"
751496;2026-02-11;"quarta-feira";"02:30:00";"RJ";493;104;"SEROPEDICA";"Ausência de reação do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Nublado";"Dupla";"Reta";"Não";3;0;2;0;1;0;2;1;-22,783462;-43,75923157;"SPRF-RJ";"DEL01-RJ";"UOP03-DEL01-RJ"
751497;2026-02-11;"quarta-feira";"06:13:00";"PR";116;79,4;"PIRAQUARA";"Reação tardia ou ineficiente do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Amanhecer";"Decrescente";"Garoa/Chuvisco";"Dupla";"Reta";"Não";3;0;2;1;0;0;3;1;-25,412867;-49,065612;"SPRF-PR";"DEL01-PR";"UOP02-DEL01-PR"
751498;2026-02-11;"quarta-feira";"05:45:00";"AL";104;63;"MURICI";"Ultrapassagem Indevida";"Saída de leito carroçável";"Sem Vítimas";"Pleno dia";"Crescente";"Chuva";"Simples";"Curva";"Não";1;0;0;0;1;0;0;1;-9,33154445;-35,91494434;"SPRF-AL";"DEL01-AL";"UOP02-DEL01-AL"
751500;2026-02-11;"quarta-feira";"01:45:00";"RJ";101;161;"MACAE";"Condutor Dormindo";"Colisão com objeto";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Simples";"Reta";"Não";1;0;1;0;0;0;1;1;-22,29543882;-41,88020166;"SPRF-RJ";"DEL08-RJ";"UOP04-DEL08-RJ"
751501;2026-02-09;"segunda-feira";"03:35:00";"ES";262;19,1;"VIANA";"Velocidade Incompatível";"Colisão com objeto";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";2;0;1;0;1;0;1;2;-20,39286959;-40,4841345;"SPRF-ES";"DEL01-ES";"UOP01-DEL01-ES"
751502;2026-02-11;"quarta-feira";"07:15:00";"SE";235;2;"ARACAJU";"Condutor deixou de manter distância do veículo da frente";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Aclive;Reta";"Não";2;0;1;1;0;0;2;1;-10,90733419;-37,09540129;"SPRF-SE";"DEL01-SE";"UOP01-DEL01-SE"
751503;2026-02-11;"quarta-feira";"07:20:00";"SC";282;1,8;"FLORIANOPOLIS";"Trafegar com motocicleta (ou similar) entre as faixas";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Múltipla";"Reta";"Sim";5;0;2;0;3;0;2;4;-27,60203372;-48,57893083;"SPRF-SC";"DEL01-SC";"UOP01-DEL01-SC"
751505;2026-02-11;"quarta-feira";"07:00:00";"MG";50;174;"UBERABA";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Amanhecer";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";3;0;1;0;2;0;1;2;-19,76876;-47,97278;"SPRF-MG";"DEL13-MG";"UOP01-DEL13-MG"
751506;2026-02-10;"terça-feira";"21:52:00";"RJ";465;21;"NOVA IGUACU";"Transitar na contramão";"Colisão lateral sentido oposto";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Simples";"Reta";"Sim";2;0;1;0;0;1;1;2;-22,85393449;-43,60200336;"SPRF-RJ";"DEL06-RJ";"UOP02-DEL06-RJ"
751509;2026-02-11;"quarta-feira";"07:30:00";"SC";282;16,2;"PALHOCA";"Acesso irregular";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;2;-27,6606;-48,68384;"SPRF-SC";"DEL01-SC";"UOP02-DEL01-SC"
751511;2026-02-11;"quarta-feira";"08:00:00";"SC";282;1,7;"FLORIANOPOLIS";"Manobra de mudança de faixa";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Múltipla";"Reta";"Sim";2;0;1;0;1;0;1;2;-27,603093;-48,587688;"SPRF-SC";"DEL01-SC";"UOP01-DEL01-SC"
751512;2026-02-11;"quarta-feira";"07:40:00";"ES";101;287;"CARIACICA";"Acessar a via sem observar a presença dos outros veículos";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Múltipla";"Reta";"Sim";2;0;2;0;0;0;2;2;-20,267787;-40,388444;"SPRF-ES";"DEL01-ES";"UOP01-DEL01-ES"
751513;2026-02-09;"segunda-feira";"08:05:00";"BA";324;624;"SALVADOR";"Manobra de mudança de faixa";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Múltipla";"Reta";"Sim";6;0;4;0;1;1;4;4;-12,94271662;-38,47066641;"SPRF-BA";"DEL01-BA";"UOP01-DEL01-BA"
751514;2026-02-11;"quarta-feira";"07:25:00";"PI";343;594;"FLORIANO";"Conversão proibida";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Garoa/Chuvisco";"Simples";"Interseção de Vias;Reta";"Sim";2;0;1;0;1;0;1;2;-6,78774807;-43,04412051;"SPRF-PI";"DEL03-PI";"UOP01-DEL03-PI"
751516;2026-02-11;"quarta-feira";"07:50:00";"PE";428;185;"PETROLINA";"Manobra de mudança de faixa";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;2;-9,356632;-40,478695;"SPRF-PE";"DEL06-PE";"UOP01-DEL06-PE"
751517;2026-01-04;"domingo";"00:30:00";"SC";101;149,2;"ITAPEMA";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";2;0;1;0;1;0;1;2;-27,09886517;-48,62205505;"SPRF-SC";"DEL04-SC";"UOP03-DEL04-SC"
751518;2026-02-11;"quarta-feira";"07:20:00";"RJ";0;0;"RIO DE JANEIRO";"Ausência de reação do condutor";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Não Informado";"Nublado";"Dupla";"Reta";"Sim";5;0;0;0;5;0;0;2;-22,84461867;-43,37617993;"SPRF-RJ";"DEL06-RJ";"N/A"
751520;2026-02-11;"quarta-feira";"08:05:00";"PR";277;583;"CASCAVEL";"Ultrapassagem Indevida";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";3;0;2;0;1;0;2;2;-24,98088;-53,37883;"SPRF-PR";"DEL04-PR";"UOP01-DEL04-PR"
751521;2026-02-11;"quarta-feira";"07:50:00";"PR";116;209;"RIO NEGRO";"Ultrapassagem Indevida";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";2;0;1;0;1;0;1;2;-26,090832;-49,779921;"SPRF-SC";"DEL06-SC";"UOP01-DEL06-SC"
751522;2026-02-11;"quarta-feira";"06:26:00";"AC";364;136;"RIO BRANCO";"Desrespeitar a preferência no cruzamento";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Rotatória";"Sim";2;0;1;0;1;0;1;2;-9,9771912;-67,84931557;"SPRF-AC";"DEL01-AC";"UOP01-DEL01-AC"
751523;2026-02-06;"sexta-feira";"07:30:00";"PB";101;82,5;"BAYEUX";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Viaduto";"Sim";2;0;1;0;1;0;1;2;-7,131633;-34,932257;"SPRF-PB";"DEL01-PB";"UOP01-DEL01-PB"
751525;2026-02-11;"quarta-feira";"06:00:00";"RJ";40;123;"DUQUE DE CAXIAS";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Curva";"Não";1;0;1;0;0;0;1;1;-22,80224676;-43,29014904;"SPRF-RJ";"DEL01-RJ";"UOP02-DEL01-RJ"
751526;2026-02-11;"quarta-feira";"08:50:00";"ES";101;287;"CARIACICA";"Manobra de mudança de faixa";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Curva";"Sim";2;0;1;0;1;0;1;2;-20,263861;-40,383018;"SPRF-ES";"DEL01-ES";"UOP01-DEL01-ES"
751529;2026-02-11;"quarta-feira";"08:42:00";"PE";101;49;"ABREU E LIMA";"Entrada inopinada do pedestre";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";3;0;0;1;1;1;1;2;-7,906683;-34,90212;"SPRF-PE";"DEL01-PE";"UOP02-DEL01-PE"
751530;2026-02-11;"quarta-feira";"09:40:00";"SC";101;208;"SAO JOSE";"Trafegar com motocicleta (ou similar) entre as faixas";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Múltipla";"Aclive";"Sim";2;0;1;0;1;0;1;2;-27,6019003;-48,6281976;"SPRF-SC";"DEL01-SC";"UOP01-DEL01-SC"
751531;2026-02-11;"quarta-feira";"05:00:00";"RJ";465;18;"NOVA IGUACU";"Reação tardia ou ineficiente do condutor";"Colisão com objeto";"Sem Vítimas";"Amanhecer";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";1;0;0;0;0;1;0;1;-22,83979359;-43,61031532;"SPRF-RJ";"DEL06-RJ";"UOP02-DEL06-RJ"
751533;2026-02-11;"quarta-feira";"07:31:00";"AC";364;123;"RIO BRANCO";"Reação tardia ou ineficiente do condutor";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;2;0;0;0;2;1;-10,011657;-67,785128;"SPRF-AC";"DEL01-AC";"UOP01-DEL01-AC"
751534;2026-02-11;"quarta-feira";"08:40:00";"SP";381;81;"SAO PAULO";"Objeto estático sobre o leito carroçável";"Colisão com objeto";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Múltipla";"Reta";"Não";1;0;1;0;0;0;1;1;-23,43540411;-46,56848;"SPRF-SP";"DEL03-SP";"UOP01-DEL03-SP"
751537;2026-01-26;"segunda-feira";"13:00:00";"PR";277;64;"SAO JOSE DOS PINHAIS";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";8;0;1;0;5;2;1;4;-25,52639052;-49,09968942;"SPRF-PR";"DEL01-PR";"UOP01-DEL01-PR"
751538;2026-02-11;"quarta-feira";"08:00:00";"MA";10;321;"ACAILANDIA";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Reta";"Sim";2;0;0;1;1;0;1;2;-4,9445455;-47,5033011;"SPRF-MA";"DEL04-MA";"UOP03-DEL04-MA"
751541;2026-02-11;"quarta-feira";"10:30:00";"ES";101;144;"LINHARES";"Ausência de sinalização";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Curva";"Sim";3;0;2;0;1;0;2;2;-19,37548839;-40,06601265;"SPRF-ES";"DEL04-ES";"UOP01-DEL04-ES"
751543;2026-02-11;"quarta-feira";"10:15:00";"SC";101;208,8;"SAO JOSE";"Demais falhas mecânicas ou elétricas";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Múltipla";"Reta";"Sim";2;0;2;0;0;0;2;1;-27,60902;-48,63795;"SPRF-SC";"DEL01-SC";"UOP01-DEL01-SC"
751544;2026-02-11;"quarta-feira";"10:22:00";"PE";101;50,2;"ABREU E LIMA";"Pedestre cruzava a pista fora da faixa";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Múltipla";"Curva;Aclive";"Sim";3;0;0;1;1;1;1;2;-7,910088;-34,901944;"SPRF-PE";"DEL01-PE";"UOP02-DEL01-PE"
751546;2026-02-11;"quarta-feira";"10:41:00";"PB";101;87,8;"JOAO PESSOA";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;0;0;2;0;0;2;-7,163677;-34,901058;"SPRF-PB";"DEL01-PB";"UOP01-DEL01-PB"
751548;2026-02-11;"quarta-feira";"10:45:00";"PE";101;77;"RECIFE";"Demais falhas mecânicas ou elétricas";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Dupla";"Reta";"Sim";1;0;1;0;0;0;1;1;-8,13235;-34,9443;"SPRF-PE";"DEL01-PE";"UOP01-DEL01-PE"
751549;2026-02-10;"terça-feira";"20:00:00";"BA";242;247;"ITABERABA";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Fatais";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Curva";"Não";1;1;0;0;0;0;0;1;-12,51057;-40,44094;"SPRF-BA";"DEL06-BA";"UOP02-DEL06-BA"
751551;2026-02-11;"quarta-feira";"09:00:00";"RJ";101;309;"SAO GONCALO";"Pedestre andava na pista";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;1;0;1;0;1;2;-22,79604369;-43,04079652;"SPRF-RJ";"DEL02-RJ";"UOP02-DEL02-RJ"
751552;2026-02-11;"quarta-feira";"09:44:00";"AC";364;126;"RIO BRANCO";"Ausência de reação do condutor";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";1;0;1;0;0;0;1;1;-10,02539156;-67,83586085;"SPRF-AC";"DEL01-AC";"UOP01-DEL01-AC"
751554;2026-02-11;"quarta-feira";"11:30:00";"GO";70;318;"JUSSARA";"Manobra de mudança de faixa";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Retorno Regulamentado";"Sim";3;0;1;0;2;0;1;2;-15,87387829;-50,85835218;"SPRF-GO";"DEL04-GO";"UOP02-DEL04-GO"
751558;2026-02-07;"sábado";"19:00:00";"RR";174;436,1;"MUCAJAI";"Pedestre andava na pista";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Ignorado";"Simples";"Reta";"Não";8;0;0;1;7;0;1;2;2,330872;-60,908437;"SPRF-RR";"DEL01-RR";"UOP01-DEL01-RR"
751562;2026-02-11;"quarta-feira";"11:30:00";"GO";60;5;"SANTO ANTONIO DO DESCOBERTO";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";1;0;1;0;0;0;1;1;-16,08193;-48,27108;"SPRF-DF";"DEL03-DF";"UOP01-DEL03-DF"
751564;2026-02-11;"quarta-feira";"10:35:00";"MS";60;426;"SIDROLANDIA";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta;Interseção de Vias";"Sim";4;0;2;1;1;0;3;2;-20,94399036;-54,96661512;"SPRF-MS";"DEL01-MS";"UOP04-DEL01-MS"
751567;2026-02-11;"quarta-feira";"12:30:00";"MG";50;73;"UBERLANDIA";"Reação tardia ou ineficiente do condutor";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Reta";"Sim";2;0;0;1;1;0;1;2;-18,90753;-48,226793;"SPRF-MG";"DEL15-MG";"UOP01-DEL15-MG"
751569;2026-02-11;"quarta-feira";"12:50:00";"SC";280;52,7;"GUARAMIRIM";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Rotatória";"Não";2;0;1;0;1;0;1;2;-26,4714653;-48,97123273;"SPRF-SC";"DEL03-SC";"UOP03-DEL03-SC"
751571;2026-02-11;"quarta-feira";"11:19:00";"SC";101;315,8;"PESCARIA BRAVA";"Reação tardia ou ineficiente do condutor";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Múltipla";"Curva;Aclive";"Sim";3;0;1;0;2;0;1;2;-28,426039;-48,853237;"SPRF-SC";"DEL02-SC";"UOP01-DEL02-SC"
751572;2026-02-11;"quarta-feira";"11:45:00";"ES";101;147,9;"LINHARES";"Frear bruscamente";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";1;0;1;0;0;0;1;1;-19,3884958;-40,0677679;"SPRF-ES";"DEL04-ES";"UOP01-DEL04-ES"
751573;2026-02-11;"quarta-feira";"12:50:00";"GO";153;495;"GOIANIA";"Demais falhas mecânicas ou elétricas";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";5;0;2;2;1;0;4;3;-16,66277778;-49,2225;"SPRF-GO";"DEL01-GO";"UOP01-DEL01-GO"
751575;2026-01-10;"sábado";"21:50:00";"AL";423;77,1;"AGUA BRANCA";"Animais na Pista";"Atropelamento de Animal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Ponte;Reta";"Não";3;0;1;1;1;0;2;2;-9,32011244;-37,95972705;"SPRF-AL";"DEL03-AL";"UOP02-DEL03-AL"
751578;2026-01-30;"sexta-feira";"18:40:00";"RJ";101;466;"ANGRA DOS REIS";"Pista Escorregadia";"Colisão frontal";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Nublado";"Simples";"Declive";"Não";7;0;0;6;1;0;6;2;-23,01124791;-44,23127621;"SPRF-RJ";"DEL03-RJ";"UOP03-DEL03-RJ"
751579;2026-02-11;"quarta-feira";"11:30:00";"GO";40;51;"LUZIANIA";"Acumulo de água sobre o pavimento";"Saída de leito carroçável";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Chuva";"Simples";"Curva";"Não";1;1;0;0;0;0;0;1;-16,449298;-47,808376;"SPRF-DF";"DEL01-DF";"UOP02-DEL01-DF"
751582;2026-01-10;"sábado";"16:40:00";"CE";20;279,2;"CANINDE";"Manobra de mudança de faixa";"Colisão lateral sentido oposto";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Aclive;Reta";"Não";7;3;3;1;0;0;4;3;-4,587122;-39,362162;"SPRF-CE";"DEL02-CE";"UOP01-DEL02-CE"
751583;2026-02-11;"quarta-feira";"11:00:00";"SC";101;3,8;"FLORIANOPOLIS";"Reação tardia ou ineficiente do condutor";"Saída de leito carroçável";"Sem Vítimas";"Pleno dia";"Crescente";"Sol";"Múltipla";"Reta";"Sim";1;0;0;0;0;1;0;1;-27,5932439;-48,60260367;"SPRF-SC";"DEL03-SC";"UOP01-DEL03-SC"
751584;2026-02-11;"quarta-feira";"07:00:00";"MG";356;266,3;"MURIAE";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Interseção de Vias";"Não";2;0;1;0;1;0;1;2;-21,12842442;-42,36393789;"SPRF-MG";"DEL07-MG";"UOP02-DEL07-MG"
751585;2026-02-11;"quarta-feira";"11:15:00";"RJ";393;281;"VOLTA REDONDA";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Reta;Interseção de Vias";"Sim";2;0;0;0;2;0;0;2;-22,47378;-44,060878;"SPRF-RJ";"DEL05-RJ";"UOP04-DEL05-RJ"
751587;2026-02-11;"quarta-feira";"14:05:00";"SP";116;227;"GUARULHOS";"Reação tardia ou ineficiente do condutor";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Múltipla";"Reta";"Sim";1;0;1;0;0;0;1;1;-23,499113;-46,561477;"SPRF-SP";"DEL01-SP";"UOP01-DEL01-SP"
751588;2026-02-11;"quarta-feira";"07:00:00";"MG";262;437;"NOVA SERRANA";"Reação tardia ou ineficiente do condutor";"Colisão com objeto";"Sem Vítimas";"Pleno dia";"Crescente";"Nublado";"Dupla";"Viaduto";"Não";1;0;0;0;0;1;0;1;-19,87188719;-44,96969014;"SPRF-MG";"DEL08-MG";"UOP03-DEL08-MG"
751591;2026-02-11;"quarta-feira";"13:45:00";"PR";376;178;"MARINGA";"Manobra de mudança de faixa";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Múltipla";"Reta";"Sim";2;0;1;0;1;0;1;2;-23,41542;-51,92421;"SPRF-PR";"DEL09-PR";"UOP01-DEL09-PR"
751593;2026-02-11;"quarta-feira";"15:00:00";"PR";163;223,6;"CASCAVEL";"Reação tardia ou ineficiente do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Curva";"Não";2;0;1;0;1;0;1;1;-24,84183;-53,62022;"SPRF-PR";"DEL04-PR";"UOP01-DEL04-PR"
751596;2026-02-11;"quarta-feira";"14:10:00";"MG";381;483,1;"BETIM";"Ausência de reação do condutor";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Curva";"Sim";3;0;1;0;2;0;1;3;-19,95797777;-44,07977549;"SPRF-MG";"DEL01-MG";"UOP03-DEL01-MG"
